date,city,cid,industry,platform,number,amount
202302,新北市,F,企業總管理機構及管理顧問業,無載具,65473,51447588
202302,南投縣,M,專門營造業,無載具,821,35160
202307,苗栗縣,K,零售業,使用載具,4143292,932027329
202407,新竹市,O,運輸輔助業,使用載具,171954,14206401
202302,臺北市,A,機械設備製造業,使用載具,18226,5714156
202407,新北市,F,研究發展服務業,無載具,425,127734168
202407,彰化縣,N,租賃業,無載具,7105,13189566
202211,澎湖縣,X,教育業,使用載具,98,298448
202302,桃園市,H,保全及偵探業,無載具,566,14057033
202407,高雄市,E,建築物及綠化服務業,使用載具,970,407044
202211,臺北市,A,石油及煤製品製造業,無載具,108795,59256197
202307,新竹縣,J,藥品及醫用化學製品製造業,使用載具,1070,1767818
202407,新竹市,O,未分類其他服務業,無載具,4290,12034432
202307,新北市,F,建築、工程服務及技術檢測、分析服務業,使用載具,4011,5193126
202407,基隆市,C,不動產經營及相關服務業,使用載具,2315,733848
202211,屏東縣,T,陸上運輸業,無載具,5774,3756607
202307,高雄市,E,郵政及快遞業,使用載具,33760,5913742
202307,屏東縣,T,郵政及快遞業,使用載具,17351,3071617
202407,新北市,F,飲料製造業,無載具,2510,1916623
202307,宜蘭縣,G,未分類其他服務業,使用載具,3385,1637967
202307,新竹市,O,機械設備製造業,使用載具,68,461883
202307,臺北市,A,證券期貨及金融輔助業,無載具,141376,1071139051
202407,臺北市,A,未分類其他服務業,無載具,66769,623548516
202302,南投縣,M,住宿業,使用載具,10324,28202473
202302,雲林縣,P,資訊服務業,使用載具,208,332037
202307,彰化縣,N,汽車及其零件製造業,無載具,492,1007473555
202407,連江縣,Z,電力及燃氣供應業,無載具,21,6213
202302,苗栗縣,K,電信業,無載具,6586,25227845
202407,新北市,F,出版業,使用載具,152529,117059006
202302,新北市,F,金屬製品製造業,使用載具,976,144427
202211,桃園市,H,電子零組件製造業,無載具,8017,39935882711
202302,苗栗縣,K,建築、工程服務及技術檢測、分析服務業,無載具,1,3000
202307,澎湖縣,X,影片及電視節目業；聲音錄製及音樂發行業,使用載具,1001,207166
202307,臺東縣,V,電力及燃氣供應業,使用載具,68048,101433906
202307,高雄市,E,藥品及醫用化學製品製造業,使用載具,5,64080
202211,臺北市,A,藥品及醫用化學製品製造業,使用載具,46,22672158
202407,南投縣,M,其他專業、科學及技術服務業,使用載具,276,32080
202302,高雄市,E,成衣及服飾品製造業,無載具,173,555424
202211,嘉義縣,Q,非金屬礦物製品製造業,無載具,45,4213065
202211,基隆市,C,創作及藝術表演業,使用載具,624,786612
202307,桃園市,H,電子零組件製造業,無載具,4858,4909982295
202211,臺北市,A,紙漿、紙及紙製品製造業,使用載具,2264,6360587
202407,新北市,F,零售業,無載具,38613609,16847809610
202211,嘉義縣,Q,陸上運輸業,無載具,9856,4639247
202302,彰化縣,N,廢棄物清除、處理及資源回收處理業,無載具,4,18225
202307,宜蘭縣,G,證券期貨及金融輔助業,使用載具,573,299652
202407,南投縣,M,住宿業,使用載具,20381,45998936
202211,新竹市,O,其他化學製品製造業,無載具,42,266113
202407,高雄市,E,污染整治業,無載具,25,526031
202407,嘉義市,I,運輸輔助業,使用載具,152472,10804466
202211,新竹縣,J,居住型照顧服務業,無載具,105,212723
202211,新北市,F,行政支援服務業,無載具,48820,41184780
202307,臺東縣,V,證券期貨及金融輔助業,無載具,69,64316
202211,臺北市,A,證券期貨及金融輔助業,使用載具,818066,641670188
202211,澎湖縣,X,紡織業,無載具,42,17887
202211,屏東縣,T,建築工程業,無載具,3,2485000
202307,花蓮縣,U,研究發展服務業,無載具,328,173105
202211,臺北市,A,教育業,使用載具,20603,121548682
202307,苗栗縣,K,電信業,使用載具,371465,236869350
202407,桃園市,H,租賃業,無載具,61455,53319773
202307,臺東縣,V,創作及藝術表演業,無載具,851,222976
202302,新竹市,O,保全及偵探業,無載具,165,2006930
202211,臺中市,B,紡織業,使用載具,466,924111
202307,苗栗縣,K,郵政及快遞業,使用載具,2774,563244
202302,彰化縣,N,廣告業及市場研究業,無載具,54,103410
202212,宜蘭縣,G,企業總管理機構及管理顧問業,使用載具,155,109821
202306,南投縣,M,企業總管理機構及管理顧問業,無載具,24,571747
202312,彰化縣,N,電信業,無載具,7122,24179286
202306,高雄市,E,零售業,使用載具,21284186,7834723053
202212,花蓮縣,U,住宿業,使用載具,11750,49669811
202312,南投縣,M,租賃業,使用載具,3263,865819
202312,臺北市,A,金融服務業,使用載具,62883,134248054
202306,基隆市,C,保全及偵探業,使用載具,122,785046
202212,新北市,F,陸上運輸業,無載具,48489,36835837
202312,基隆市,C,廣告業及市場研究業,使用載具,10,8719
202212,宜蘭縣,G,印刷及資料儲存媒體複製業,無載具,381,230708
202212,宜蘭縣,G,不動產經營及相關服務業,無載具,197,15460
202312,臺北市,A,飲料製造業,無載具,8263,8337273
202312,桃園市,H,陸上運輸業,使用載具,10243,7386750
202212,嘉義市,I,租賃業,無載具,392,1313408
202212,高雄市,E,資訊服務業,無載具,878,3761765
202312,臺東縣,V,廣告業及市場研究業,使用載具,1,2500
202312,嘉義縣,Q,廣播、電視節目編排及傳播業,使用載具,10599,16494745
202306,嘉義市,I,陸上運輸業,無載具,2792,2011763
202306,苗栗縣,K,其他社會工作服務業,無載具,175,169581
202212,苗栗縣,K,農、牧業,使用載具,1378,1349710
202306,南投縣,M,不動產經營及相關服務業,無載具,37274,11531301
202306,新北市,F,住宿業,使用載具,22145,46398140
202212,新竹縣,J,運輸輔助業,使用載具,108428,8348102
202306,新北市,F,行政支援服務業,無載具,51706,45076767
202212,新竹市,O,基本金屬製造業,使用載具,16237,21007822
202212,高雄市,E,其他製造業,無載具,793,428346768
202312,苗栗縣,K,電力及燃氣供應業,使用載具,236900,315276984
202312,基隆市,C,零售業,無載具,3478198,1075978865
202212,金門縣,W,個人及家庭用品維修業,使用載具,8,12240
202306,新北市,F,印刷及資料儲存媒體複製業,無載具,6531,25104267
202306,基隆市,C,專門營造業,使用載具,64,180137
202306,臺中市,B,印刷及資料儲存媒體複製業,使用載具,4317,8261394
202306,桃園市,H,石油及煤製品製造業,使用載具,1216,969316
202312,花蓮縣,U,個人及家庭用品維修業,使用載具,707,742803
202306,高雄市,E,金融服務業,使用載具,1716,430416
202312,臺北市,A,農、牧業,無載具,3123,110898339
202312,高雄市,E,未分類其他服務業,無載具,20379,98242151
202212,臺北市,A,其他化學製品製造業,使用載具,2869,6656407
202212,彰化縣,N,創作及藝術表演業,無載具,3362,2047859
202312,臺東縣,V,批發業,使用載具,70952,40082984
202212,臺南市,D,居住型照顧服務業,使用載具,2,5285
202312,新竹縣,J,橡膠製品製造業,無載具,112,110214068
202306,新竹縣,J,廣播、電視節目編排及傳播業,無載具,1193,1170961
202312,基隆市,C,影片及電視節目業；聲音錄製及音樂發行業,無載具,1363,234492
202312,金門縣,W,食品及飼品製造業,使用載具,3,4140
202306,臺北市,A,其他社會工作服務業,無載具,8179,2482189
202312,臺北市,A,印刷及資料儲存媒體複製業,無載具,16578,58726289
202212,桃園市,H,金屬製品製造業,無載具,4045,170584505
202312,新竹市,O,宗教、職業及類似組織,使用載具,6,35000
202312,新竹市,O,陸上運輸業,使用載具,1951,1021125
202212,桃園市,H,汽車及其零件製造業,使用載具,667,787961
202212,新竹市,O,飲料製造業,使用載具,3,22900
202306,彰化縣,N,化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維製造業,無載具,109,11093091
202212,臺東縣,V,住宿業,使用載具,7701,13213283
202306,苗栗縣,K,紙漿、紙及紙製品製造業,使用載具,2,1465
202306,新北市,F,塑膠製品製造業,無載具,4330,282407646
202306,彰化縣,N,零售業,使用載具,5968408,1481343759
202306,臺南市,D,企業總管理機構及管理顧問業,無載具,2899,6815112
202212,新竹市,O,其他專業、科學及技術服務業,使用載具,329,2156270
202306,桃園市,H,倉儲業,無載具,6583,25402643
202212,臺北市,A,藥品及醫用化學製品製造業,使用載具,38,23687877
202306,雲林縣,P,其他社會工作服務業,使用載具,11,16287
202212,南投縣,M,電力及燃氣供應業,使用載具,225224,359262989
202312,金門縣,W,其他社會工作服務業,無載具,234,287361
202212,基隆市,C,廢棄物清除、處理及資源回收處理業,無載具,3,107850
202312,嘉義縣,Q,食品及飼品製造業,無載具,19230,346010626
202306,宜蘭縣,G,電信業,使用載具,237543,142201671
202212,基隆市,C,醫療保健業,無載具,4456,1832452
202312,新竹縣,J,電子零組件製造業,無載具,2804,2365722224
202212,彰化縣,N,非金屬礦物製品製造業,無載具,5403,4624152
202312,彰化縣,N,廣告業及市場研究業,使用載具,204,660979
202212,桃園市,H,企業總管理機構及管理顧問業,無載具,3735,10526331
202306,新北市,F,汽車及其零件製造業,使用載具,195168,388657126
202212,南投縣,M,陸上運輸業,無載具,10557,13070235
202306,桃園市,H,住宿業,使用載具,7511,20777592
202306,基隆市,C,廣播、電視節目編排及傳播業,使用載具,26156,34070537
202306,南投縣,M,未分類其他服務業,無載具,232,156687
202312,南投縣,M,化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維製造業,使用載具,7,73500
202312,新北市,F,醫療保健業,無載具,1835,36402330
202306,臺東縣,V,電力設備及配備製造業,使用載具,618,3736342
202306,彰化縣,N,廣告業及市場研究業,無載具,46,127667
202306,雲林縣,P,居住型照顧服務業,無載具,287,382222
202212,新竹縣,J,電子零組件製造業,無載具,2862,4511472857
202212,宜蘭縣,G,電腦程式設計、諮詢及相關服務業,無載具,41,326253
202306,臺北市,A,廢棄物清除、處理及資源回收處理業,無載具,628,78511580
202312,基隆市,C,運動、娛樂及休閒服務業,無載具,4757,11446183
202312,新竹縣,J,租賃業,無載具,598,5071000
202306,臺北市,A,電腦程式設計、諮詢及相關服務業,使用載具,1044698,384357113
202306,彰化縣,N,橡膠製品製造業,使用載具,391,327187
202306,臺中市,B,醫療保健業,無載具,1488,10248252
202212,澎湖縣,X,教育業,使用載具,96,261492
202306,臺中市,B,電腦、電子產品及光學製品製造業,使用載具,104,296657
202401,高雄市,E,其他化學製品製造業,使用載具,5232,7704268
202401,宜蘭縣,G,資訊服務業,無載具,519,2613157
202401,屏東縣,T,菸草製造業,無載具,3,2400
202401,臺東縣,V,保全及偵探業,無載具,87,389439
202401,臺中市,B,個人及家庭用品維修業,使用載具,9644,36043399
202401,臺北市,A,行政支援服務業,使用載具,34467,61991725
202401,高雄市,E,印刷及資料儲存媒體複製業,使用載具,3900,4130569
202401,雲林縣,P,零售業,使用載具,3553271,976566797
202401,雲林縣,P,人力仲介及供應業,無載具,2338,4271667
202401,雲林縣,P,電腦程式設計、諮詢及相關服務業,無載具,15,263500
202401,南投縣,M,不動產開發業,使用載具,61,197431
202401,澎湖縣,X,電信業,使用載具,65952,41211509
202401,臺南市,D,廣告業及市場研究業,無載具,10398,4767456
202401,基隆市,C,餐飲業,無載具,613618,177355255
202401,南投縣,M,電信業,使用載具,351324,212887465
202401,新竹縣,J,陸上運輸業,無載具,8385,7158700
202401,臺北市,A,陸上運輸業,無載具,146109,114791934
202401,臺北市,A,批發業,無載具,3491388,27305303285
202401,新竹市,O,廣告業及市場研究業,無載具,152,321276
202401,臺南市,D,其他運輸工具及其零件製造業,無載具,78,8999966
202401,高雄市,E,機械設備製造業,無載具,5602,213130940
202401,桃園市,H,家具製造業,無載具,655,2773242
202401,臺北市,A,企業總管理機構及管理顧問業,使用載具,124626,179333515
202401,嘉義市,I,企業總管理機構及管理顧問業,使用載具,17,335090
202401,嘉義縣,Q,非金屬礦物製品製造業,無載具,422,5939714
202401,嘉義市,I,陸上運輸業,無載具,3161,2677896
202401,新北市,F,電力及燃氣供應業,使用載具,1149158,1322950107
202401,嘉義市,I,木竹製品製造業,無載具,1491,463868
202401,彰化縣,N,其他化學製品製造業,無載具,854,2217793
202401,臺北市,A,電腦程式設計、諮詢及相關服務業,使用載具,1267270,418602936
202401,高雄市,E,不動產開發業,使用載具,145538,140509877
202401,臺北市,A,證券期貨及金融輔助業,無載具,151539,436878574
202401,新竹縣,J,出版業,無載具,45,64353
202401,花蓮縣,U,住宿業,無載具,44948,145649652
202401,花蓮縣,U,石油及煤製品製造業,使用載具,8816,3890520
202401,桃園市,H,紡織業,無載具,586,6610572
202401,高雄市,E,建築物及綠化服務業,無載具,9499,9724101
202401,屏東縣,T,土木工程業,使用載具,7863,1005040
202401,連江縣,Z,餐飲業,使用載具,4013,913345
202401,南投縣,M,個人及家庭用品維修業,使用載具,360,1613980
202401,嘉義市,I,倉儲業,使用載具,16,11286
202401,臺東縣,V,郵政及快遞業,使用載具,51803,6807822
202401,雲林縣,P,保全及偵探業,無載具,189,2837545
202401,新北市,F,化學原材料、肥料、氮化合物、塑橡膠原料及人造纖維製造業,無載具,219,5161571
202401,新竹縣,J,電腦、電子產品及光學製品製造業,使用載具,812,1394646
202401,臺北市,A,金屬製品製造業,無載具,454,218988241
202401,新竹縣,J,批發業,無載具,296232,817960081
202401,花蓮縣,U,陸上運輸業,使用載具,3392,1431306
202401,嘉義縣,Q,紡織業,無載具,67,33976163
202401,雲林縣,P,個人及家庭用品維修業,無載具,2725,54390395
202401,金門縣,W,食品及飼品製造業,使用載具,3,2700
202401,新北市,F,電信業,使用載具,2187384,1317259908
202401,彰化縣,N,運動、娛樂及休閒服務業,無載具,20449,37703316
202401,彰化縣,N,陸上運輸業,使用載具,9127,8225857
202401,新竹市,O,個人及家庭用品維修業,使用載具,4757,28469168
202401,臺北市,A,建築工程業,使用載具,1882,62444545
202401,花蓮縣,U,食品及飼品製造業,使用載具,8703,3727642
202401,新北市,F,印刷及資料儲存媒體複製業,使用載具,7903,23004347
202401,南投縣,M,非金屬礦物製品製造業,使用載具,493,397240
202401,基隆市,C,出版業,無載具,116,1286017
